Datetime,Open,High,Low,Close,Adj Close,Volume
2021-05-09 20:10:00-04:00,13737.5,13745.25,13737.5,13741.5,13741.5,800
2021-05-09 20:15:00-04:00,13741.75,13742.25,13735.5,13742.0,13742.0,362
2021-05-09 20:20:00-04:00,13742.25,13742.75,13737.75,13740.5,13740.5,225
2021-05-09 20:25:00-04:00,13739.5,13741.0,13736.25,13739.0,13739.0,190
2021-05-09 20:30:00-04:00,13738.75,13740.75,13737.5,13738.25,13738.25,90
2021-05-09 20:35:00-04:00,13737.75,13738.75,13735.75,13736.25,13736.25,107
2021-05-09 20:40:00-04:00,13736.5,13739.75,13735.75,13739.25,13739.25,118
2021-05-09 20:45:00-04:00,13739.25,13742.5,13739.25,13740.0,13740.0,192
2021-05-09 20:50:00-04:00,13740.25,13742.75,13739.75,13741.75,13741.75,156
2021-05-09 20:55:00-04:00,13741.0,13743.0,13739.5,13740.25,13740.25,138
2021-05-09 21:00:00-04:00,13739.5,13742.5,13736.0,13741.75,13741.75,287
2021-05-09 21:05:00-04:00,13742.25,13744.75,13739.75,13742.5,13742.5,287
2021-05-09 21:10:00-04:00,13742.75,13743.5,13741.0,13742.0,13742.0,173
2021-05-09 21:15:00-04:00,13742.75,13743.25,13737.5,13738.0,13738.0,182
2021-05-09 21:20:00-04:00,13741.25,13742.5,13737.0,13737.75,13737.75,280
2021-05-09 21:25:00-04:00,13737.5,13737.5,13731.5,13732.75,13732.75,410
2021-05-09 21:30:00-04:00,13731.25,13736.0,13729.25,13734.0,13734.0,328
2021-05-09 21:35:00-04:00,13733.25,13739.75,13731.75,13738.75,13738.75,343
2021-05-09 21:40:00-04:00,13738.5,13748.25,13738.5,13746.5,13746.5,660
2021-05-09 21:45:00-04:00,13747.5,13752.0,13745.25,13746.25,13746.25,746
2021-05-09 21:50:00-04:00,13746.5,13747.25,13742.5,13744.75,13744.75,237
2021-05-09 21:55:00-04:00,13744.25,13746.75,13742.0,13742.0,13742.0,178
2021-05-09 22:00:00-04:00,13743.0,13747.0,13742.25,13745.5,13745.5,308
2021-05-09 22:05:00-04:00,13746.25,13748.0,13744.5,13745.0,13745.0,172
2021-05-09 22:10:00-04:00,13745.5,13746.25,13739.25,13741.5,13741.5,402
2021-05-09 22:15:00-04:00,13740.75,13743.0,13740.0,13743.0,13743.0,137
2021-05-09 22:20:00-04:00,13741.5,13742.25,13737.75,13738.75,13738.75,306
2021-05-09 22:25:00-04:00,13739.0,13741.5,13738.0,13740.5,13740.5,222
2021-05-09 22:30:00-04:00,13741.0,13743.0,13739.0,13741.0,13741.0,286
2021-05-09 22:35:00-04:00,13741.75,13742.25,13739.0,13740.25,13740.25,227
2021-05-09 22:40:00-04:00,13742.25,13743.25,13740.25,13742.0,13742.0,114
2021-05-09 22:45:00-04:00,13741.5,13744.5,13740.5,13743.0,13743.0,138
2021-05-09 22:50:00-04:00,13743.0,13744.75,13742.0,13743.5,13743.5,129
2021-05-09 22:55:00-04:00,13743.25,13743.5,13738.0,13740.75,13740.75,201
2021-05-09 23:00:00-04:00,13741.25,13744.0,13740.0,13743.25,13743.25,132
2021-05-09 23:05:00-04:00,13743.0,13743.0,13739.0,13741.0,13741.0,159
2021-05-09 23:10:00-04:00,13740.25,13740.25,13735.0,13735.25,13735.25,361
2021-05-09 23:15:00-04:00,13735.25,13735.25,13729.75,13731.25,13731.25,283
2021-05-09 23:20:00-04:00,13731.5,13733.25,13729.25,13732.25,13732.25,227
2021-05-09 23:25:00-04:00,13732.0,13732.75,13729.75,13731.5,13731.5,134
2021-05-09 23:30:00-04:00,13730.5,13733.25,13730.0,13732.25,13732.25,114
2021-05-09 23:35:00-04:00,13732.0,13733.0,13727.5,13728.5,13728.5,190
2021-05-09 23:40:00-04:00,13728.75,13730.0,13727.0,13728.75,13728.75,211
2021-05-09 23:45:00-04:00,13727.5,13729.0,13725.25,13726.0,13726.0,198
2021-05-09 23:50:00-04:00,13726.5,13727.5,13723.75,13724.5,13724.5,227
2021-05-09 23:55:00-04:00,13724.5,13726.5,13723.0,13726.5,13726.5,166
2021-05-10 00:00:00-04:00,13726.0,13727.0,13724.25,13725.0,13725.0,185
2021-05-10 00:05:00-04:00,13725.5,13728.0,13724.25,13726.25,13726.25,133
2021-05-10 00:10:00-04:00,13726.75,13732.5,13726.25,13729.25,13729.25,216
2021-05-10 00:15:00-04:00,13729.5,13732.25,13726.0,13726.0,13726.0,236
2021-05-10 00:20:00-04:00,13725.75,13729.5,13723.25,13728.5,13728.5,274
2021-05-10 00:25:00-04:00,13728.5,13731.0,13726.25,13728.0,13728.0,189
2021-05-10 00:30:00-04:00,13728.5,13731.5,13727.75,13729.75,13729.75,85
2021-05-10 00:35:00-04:00,13730.5,13733.5,13730.0,13731.75,13731.75,180
2021-05-10 00:40:00-04:00,13732.0,13733.25,13731.25,13733.25,13733.25,46
2021-05-10 00:45:00-04:00,13733.5,13735.0,13730.75,13731.5,13731.5,143
2021-05-10 00:50:00-04:00,13731.75,13732.25,13716.75,13721.0,13721.0,767
2021-05-10 00:55:00-04:00,13720.5,13723.75,13718.75,13722.25,13722.25,218
2021-05-10 01:00:00-04:00,13721.75,13722.25,13718.25,13718.5,13718.5,176
2021-05-10 01:05:00-04:00,13718.25,13719.25,13712.75,13713.5,13713.5,291
2021-05-10 01:10:00-04:00,13713.75,13715.75,13707.75,13709.5,13709.5,374
2021-05-10 01:15:00-04:00,13709.5,13713.0,13705.75,13709.75,13709.75,470
2021-05-10 01:20:00-04:00,13710.25,13718.25,13710.0,13712.75,13712.75,388
2021-05-10 01:25:00-04:00,13712.25,13714.75,13710.75,13712.0,13712.0,166
2021-05-10 01:30:00-04:00,13711.75,13717.75,13710.25,13716.5,13716.5,219
2021-05-10 01:35:00-04:00,13716.25,13719.0,13716.0,13716.0,13716.0,213
2021-05-10 01:40:00-04:00,13716.0,13716.25,13711.25,13716.25,13716.25,218
2021-05-10 01:45:00-04:00,13716.75,13719.0,13716.5,13718.5,13718.5,143
2021-05-10 01:50:00-04:00,13718.25,13720.0,13717.0,13717.5,13717.5,185
2021-05-10 01:55:00-04:00,13717.5,13721.25,13716.5,13720.25,13720.25,155
2021-05-10 02:00:00-04:00,13720.75,13725.5,13714.25,13718.25,13718.25,483
2021-05-10 02:05:00-04:00,13718.25,13718.75,13711.25,13711.75,13711.75,262
2021-05-10 02:10:00-04:00,13711.75,13713.0,13708.0,13712.25,13712.25,284
2021-05-10 02:15:00-04:00,13711.0,13714.0,13696.5,13702.5,13702.5,826
2021-05-10 02:20:00-04:00,13702.25,13706.5,13699.5,13705.25,13705.25,205
2021-05-10 02:25:00-04:00,13706.0,13706.0,13695.75,13701.0,13701.0,358
2021-05-10 02:30:00-04:00,13700.25,13701.5,13685.5,13686.25,13686.25,972
2021-05-10 02:35:00-04:00,13686.0,13693.5,13678.75,13682.0,13682.0,956
2021-05-10 02:40:00-04:00,13681.5,13683.5,13665.75,13673.75,13673.75,1218
2021-05-10 02:45:00-04:00,13673.75,13674.25,13653.75,13663.25,13663.25,1531
2021-05-10 02:50:00-04:00,13663.0,13677.0,13663.0,13675.25,13675.25,749
2021-05-10 02:55:00-04:00,13674.75,13678.0,13667.5,13678.0,13678.0,385
2021-05-10 03:00:00-04:00,13677.5,13683.0,13672.25,13677.25,13677.25,839
2021-05-10 03:05:00-04:00,13677.75,13680.0,13671.0,13673.0,13673.0,509
2021-05-10 03:10:00-04:00,13673.0,13675.0,13657.25,13664.0,13664.0,1233
2021-05-10 03:15:00-04:00,13664.0,13673.25,13660.25,13672.0,13672.0,674
2021-05-10 03:20:00-04:00,13672.0,13673.0,13657.0,13663.0,13663.0,653
2021-05-10 03:25:00-04:00,13662.25,13664.0,13650.75,13652.0,13652.0,782
2021-05-10 03:30:00-04:00,13651.75,13652.75,13650.5,13651.5,13651.5,63
2021-05-10 03:40:00-04:00,13656.0,13662.0,13654.0,13656.75,13656.75,3132
2021-05-10 03:45:00-04:00,13657.5,13664.25,13654.0,13660.5,13660.5,490
2021-05-10 03:50:00-04:00,13660.0,13668.0,13656.0,13667.25,13667.25,483
2021-05-10 03:55:00-04:00,13667.0,13669.25,13664.25,13666.75,13666.75,368
2021-05-10 04:00:00-04:00,13667.25,13673.75,13665.0,13672.75,13672.75,461
2021-05-10 04:05:00-04:00,13673.25,13677.25,13671.75,13672.75,13672.75,509
2021-05-10 04:10:00-04:00,13672.5,13679.5,13672.5,13676.5,13676.5,380
2021-05-10 04:15:00-04:00,13677.0,13689.5,13677.0,13688.75,13688.75,633
2021-05-10 04:20:00-04:00,13688.25,13689.5,13683.5,13685.25,13685.25,421
2021-05-10 04:25:00-04:00,13685.0,13686.0,13676.25,13680.0,13680.0,545
2021-05-10 04:30:00-04:00,13681.0,13681.0,13666.25,13672.75,13672.75,628
2021-05-10 04:35:00-04:00,13672.75,13676.75,13672.5,13673.5,13673.5,241
2021-05-10 04:40:00-04:00,13671.75,13676.5,13671.0,13675.5,13675.5,182
2021-05-10 04:45:00-04:00,13675.0,13675.0,13662.0,13662.75,13662.75,437
2021-05-10 04:50:00-04:00,13663.25,13663.25,13655.75,13659.75,13659.75,482
2021-05-10 04:55:00-04:00,13659.0,13662.75,13655.5,13660.25,13660.25,498
2021-05-10 05:00:00-04:00,13659.25,13664.75,13656.25,13662.0,13662.0,322
2021-05-10 05:05:00-04:00,13661.75,13673.5,13660.25,13672.75,13672.75,527
2021-05-10 05:10:00-04:00,13673.5,13675.75,13670.75,13672.25,13672.25,351
2021-05-10 05:15:00-04:00,13672.75,13677.75,13671.5,13677.0,13677.0,254
2021-05-10 05:20:00-04:00,13677.25,13683.25,13674.5,13681.25,13681.25,372
2021-05-10 05:25:00-04:00,13681.0,13684.75,13676.0,13677.25,13677.25,389
2021-05-10 05:30:00-04:00,13676.75,13676.75,13673.0,13673.75,13673.75,49
2021-05-10 05:40:00-04:00,13668.2001953125,13671.25,13663.5,13665.5,13665.5,1236
2021-05-10 05:45:00-04:00,13665.0,13669.5,13660.25,13666.25,13666.25,344
2021-05-10 05:50:00-04:00,13665.75,13674.0,13665.75,13672.5,13672.5,295
2021-05-10 05:55:00-04:00,13672.25,13676.0,13667.0,13672.75,13672.75,357
2021-05-10 06:00:00-04:00,13673.0,13676.25,13664.75,13676.0,13676.0,524
2021-05-10 06:05:00-04:00,13675.75,13676.75,13672.75,13674.75,13674.75,308
2021-05-10 06:10:00-04:00,13674.25,13676.5,13671.0,13673.75,13673.75,164
2021-05-10 06:15:00-04:00,13675.0,13675.0,13671.0,13673.0,13673.0,149
2021-05-10 06:20:00-04:00,13672.5,13676.75,13665.0,13666.5,13666.5,397
2021-05-10 06:25:00-04:00,13667.25,13672.0,13663.25,13669.25,13669.25,327
2021-05-10 06:30:00-04:00,13669.25,13671.0,13661.25,13662.0,13662.0,282
2021-05-10 06:35:00-04:00,13661.25,13664.75,13650.25,13660.5,13660.5,1115
2021-05-10 06:40:00-04:00,13660.0,13674.5,13659.0,13674.25,13674.25,467
2021-05-10 06:45:00-04:00,13673.5,13674.75,13668.5,13671.0,13671.0,221
2021-05-10 06:50:00-04:00,13671.0,13672.0,13660.75,13665.25,13665.25,328
2021-05-10 06:55:00-04:00,13664.5,13674.25,13662.5,13670.75,13670.75,394
2021-05-10 07:00:00-04:00,13671.25,13677.25,13668.75,13673.5,13673.5,480
2021-05-10 07:05:00-04:00,13673.0,13676.5,13668.0,13674.0,13674.0,323
2021-05-10 07:10:00-04:00,13674.25,13679.25,13671.5,13671.5,13671.5,462
2021-05-10 07:15:00-04:00,13671.25,13679.5,13671.0,13672.5,13672.5,312
2021-05-10 07:20:00-04:00,13672.5,13674.25,13664.0,13665.25,13665.25,617
2021-05-10 07:25:00-04:00,13665.0,13665.0,13659.0,13661.25,13661.25,480
2021-05-10 07:30:00-04:00,13661.5,13663.0,13644.0,13646.75,13646.75,1051
2021-05-10 07:35:00-04:00,13645.75,13651.5,13643.5,13647.5,13647.5,671
2021-05-10 07:40:00-04:00,13647.25,13653.25,13642.5,13653.25,13653.25,1035
2021-05-10 07:45:00-04:00,13653.25,13658.25,13645.75,13655.75,13655.75,781
2021-05-10 07:50:00-04:00,13656.25,13662.5,13653.25,13656.75,13656.75,585
2021-05-10 07:55:00-04:00,13656.25,13657.0,13645.0,13647.5,13647.5,668
2021-05-10 08:00:00-04:00,13647.75,13657.5,13641.0,13655.25,13655.25,1240
2021-05-10 08:05:00-04:00,13655.25,13668.0,13655.25,13663.75,13663.75,974
2021-05-10 08:10:00-04:00,13663.0,13669.0,13662.25,13666.5,13666.5,383
2021-05-10 08:15:00-04:00,13666.75,13676.0,13662.5,13665.25,13665.25,1300
2021-05-10 08:20:00-04:00,13665.5,13676.0,13664.25,13668.5,13668.5,1109
2021-05-10 08:25:00-04:00,13668.25,13668.25,13653.5,13663.25,13663.25,1080
2021-05-10 08:30:00-04:00,13662.75,13672.5,13662.75,13667.25,13667.25,850
2021-05-10 08:35:00-04:00,13667.0,13681.25,13666.25,13673.75,13673.75,1416
2021-05-10 08:40:00-04:00,13673.5,13679.25,13666.25,13670.75,13670.75,1039
2021-05-10 08:45:00-04:00,13671.25,13671.25,13666.5,13668.0,13668.0,485
2021-05-10 08:50:00-04:00,13668.25,13671.5,13662.5,13668.5,13668.5,734
2021-05-10 08:55:00-04:00,13668.0,13669.5,13661.0,13664.25,13664.25,536
2021-05-10 09:00:00-04:00,13663.75,13670.25,13646.5,13652.5,13652.5,1724
2021-05-10 09:05:00-04:00,13652.75,13660.25,13650.5,13655.5,13655.5,656
2021-05-10 09:10:00-04:00,13655.75,13663.25,13652.25,13653.5,13653.5,761
2021-05-10 09:15:00-04:00,13653.5,13655.75,13638.5,13641.0,13641.0,1267
2021-05-10 09:20:00-04:00,13641.0,13654.25,13638.0,13652.75,13652.75,1623
2021-05-10 09:25:00-04:00,13653.0,13654.0,13645.25,13650.5,13650.5,1439
2021-05-10 09:30:00-04:00,13650.0,13657.75,13563.0,13568.25,13568.25,21137
2021-05-10 09:35:00-04:00,13567.75,13584.5,13546.0,13555.25,13555.25,13911
2021-05-10 09:40:00-04:00,13556.0,13557.75,13535.0,13552.5,13552.5,12714
2021-05-10 09:45:00-04:00,13552.75,13569.5,13542.0,13562.75,13562.75,9567
2021-05-10 09:50:00-04:00,13562.5,13562.5,13518.25,13523.0,13523.0,10733
2021-05-10 09:55:00-04:00,13523.0,13544.75,13513.5,13536.0,13536.0,9146
2021-05-10 10:00:00-04:00,13536.25,13538.25,13504.5,13525.5,13525.5,12743
2021-05-10 10:05:00-04:00,13526.0,13530.0,13502.25,13520.25,13520.25,8174
2021-05-10 10:10:00-04:00,13520.0,13548.25,13519.0,13538.75,13538.75,7931
2021-05-10 10:15:00-04:00,13539.25,13554.5,13532.0,13546.75,13546.75,6844
2021-05-10 10:20:00-04:00,13547.25,13554.5,13521.75,13527.25,13527.25,6971
2021-05-10 10:25:00-04:00,13527.25,13532.5,13514.0,13515.25,13515.25,5987
2021-05-10 10:30:00-04:00,13515.0,13515.25,13493.25,13498.25,13498.25,9225
2021-05-10 10:35:00-04:00,13498.5,13524.5,13495.5,13524.25,13524.25,6240
2021-05-10 10:40:00-04:00,13524.75,13525.5,13497.5,13510.5,13510.5,5675
2021-05-10 10:45:00-04:00,13510.0,13510.25,13470.25,13470.75,13470.75,11676
2021-05-10 10:50:00-04:00,13471.0,13484.5,13458.0,13467.5,13467.5,10155
2021-05-10 10:55:00-04:00,13467.0,13484.0,13463.25,13483.5,13483.5,5884
2021-05-10 11:00:00-04:00,13483.25,13487.5,13453.25,13470.25,13470.25,8837
2021-05-10 11:05:00-04:00,13469.75,13484.5,13463.75,13479.0,13479.0,5241
2021-05-10 11:10:00-04:00,13478.75,13485.75,13466.25,13472.5,13472.5,6026
2021-05-10 11:15:00-04:00,13472.25,13490.0,13464.25,13488.25,13488.25,5791
2021-05-10 11:20:00-04:00,13488.25,13504.5,13487.25,13495.5,13495.5,7355
2021-05-10 11:25:00-04:00,13495.5,13503.75,13487.25,13494.25,13494.25,5423
2021-05-10 11:30:00-04:00,13494.75,13500.0,13483.5,13489.75,13489.75,4486
2021-05-10 11:35:00-04:00,13490.25,13494.0,13478.25,13482.25,13482.25,3927
2021-05-10 11:40:00-04:00,13482.5,13509.25,13478.25,13508.25,13508.25,5383
2021-05-10 11:45:00-04:00,13508.0,13510.5,13498.0,13502.75,13502.75,4476
2021-05-10 11:50:00-04:00,13502.5,13508.5,13495.25,13503.5,13503.5,3045
2021-05-10 11:55:00-04:00,13503.5,13520.5,13498.5,13518.0,13518.0,4571
2021-05-10 12:00:00-04:00,13518.5,13526.0,13510.5,13525.5,13525.5,3587
2021-05-10 12:05:00-04:00,13525.0,13525.75,13517.5,13521.75,13521.75,2414
2021-05-10 12:10:00-04:00,13521.5,13539.5,13521.5,13533.0,13533.0,3905
2021-05-10 12:15:00-04:00,13533.75,13537.25,13527.5,13531.25,13531.25,3374
2021-05-10 12:20:00-04:00,13531.0,13535.25,13520.75,13535.0,13535.0,3486
2021-05-10 12:25:00-04:00,13534.75,13543.25,13515.25,13519.25,13519.25,5773
2021-05-10 12:30:00-04:00,13519.0,13520.25,13506.0,13507.5,13507.5,4320
2021-05-10 12:35:00-04:00,13507.5,13511.75,13502.75,13508.5,13508.5,3053
2021-05-10 12:40:00-04:00,13509.0,13512.25,13497.25,13502.75,13502.75,3270
2021-05-10 12:45:00-04:00,13502.5,13509.0,13495.0,13502.0,13502.0,2941
2021-05-10 12:50:00-04:00,13502.25,13511.75,13498.5,13498.75,13498.75,2917
2021-05-10 12:55:00-04:00,13498.5,13505.5,13496.75,13498.0,13498.0,2569
2021-05-10 13:00:00-04:00,13498.0,13504.0,13485.5,13497.5,13497.5,4477
2021-05-10 13:05:00-04:00,13497.25,13499.0,13489.0,13493.75,13493.75,1903
2021-05-10 13:10:00-04:00,13494.0,13502.75,13488.5,13501.25,13501.25,2895
2021-05-10 13:15:00-04:00,13501.0,13508.75,13493.0,13500.75,13500.75,3141
2021-05-10 13:20:00-04:00,13500.5,13514.75,13500.25,13507.75,13507.75,2644
2021-05-10 13:25:00-04:00,13508.0,13509.75,13495.5,13497.0,13497.0,2439
2021-05-10 13:30:00-04:00,13496.5,13498.75,13481.75,13485.0,13485.0,3954
2021-05-10 13:35:00-04:00,13485.5,13486.75,13475.25,13484.25,13484.25,3069
2021-05-10 13:40:00-04:00,13484.5,13485.0,13468.0,13473.75,13473.75,4311
2021-05-10 13:45:00-04:00,13473.75,13483.5,13472.5,13476.25,13476.25,2500
2021-05-10 13:50:00-04:00,13476.0,13482.75,13469.25,13471.75,13471.75,3234
2021-05-10 13:55:00-04:00,13471.5,13485.0,13461.75,13472.5,13472.5,6639
2021-05-10 14:00:00-04:00,13472.75,13476.5,13440.25,13452.75,13452.75,11186
2021-05-10 14:05:00-04:00,13452.25,13461.0,13442.5,13447.0,13447.0,4768
2021-05-10 14:10:00-04:00,13447.0,13449.0,13422.75,13431.75,13431.75,9256
2021-05-10 14:15:00-04:00,13431.5,13433.75,13396.75,13409.5,13409.5,13624
2021-05-10 14:20:00-04:00,13409.75,13415.25,13397.0,13404.5,13404.5,6626
2021-05-10 14:25:00-04:00,13405.0,13411.0,13377.0,13392.25,13392.25,9567
2021-05-10 14:30:00-04:00,13392.25,13396.0,13368.5,13392.75,13392.75,10884
2021-05-10 14:35:00-04:00,13392.75,13405.5,13377.5,13396.75,13396.75,6179
2021-05-10 14:40:00-04:00,13396.5,13398.75,13377.75,13381.5,13381.5,6727
2021-05-10 14:45:00-04:00,13381.25,13392.5,13374.5,13380.0,13380.0,4660
2021-05-10 14:50:00-04:00,13380.0,13382.5,13361.75,13375.0,13375.0,7156
2021-05-10 14:55:00-04:00,13374.5,13386.25,13366.5,13384.75,13384.75,4313
2021-05-10 15:00:00-04:00,13384.75,13399.25,13378.75,13389.25,13389.25,6117
2021-05-10 15:05:00-04:00,13389.0,13398.5,13379.75,13397.75,13397.75,5086
2021-05-10 15:10:00-04:00,13398.0,13405.5,13391.0,13395.25,13395.25,4354
2021-05-10 15:15:00-04:00,13395.0,13402.5,13385.75,13389.0,13389.0,4003
2021-05-10 15:20:00-04:00,13388.5,13394.5,13377.75,13385.5,13385.5,3896
2021-05-10 15:25:00-04:00,13385.75,13398.5,13378.5,13393.25,13393.25,3490
2021-05-10 15:30:00-04:00,13393.25,13397.5,13382.25,13394.75,13394.75,3436
2021-05-10 15:35:00-04:00,13395.0,13401.75,13386.75,13397.5,13397.5,3862
2021-05-10 15:40:00-04:00,13397.75,13402.0,13392.75,13401.5,13401.5,3286
2021-05-10 15:45:00-04:00,13401.5,13414.0,13380.0,13390.0,13390.0,7550
2021-05-10 15:50:00-04:00,13389.75,13393.0,13357.75,13361.25,13361.25,11881
2021-05-10 15:55:00-04:00,13361.25,13381.5,13352.5,13355.5,13355.5,18867
2021-05-10 16:00:00-04:00,13356.0,13368.0,13336.75,13342.5,13342.5,7230
2021-05-10 16:05:00-04:00,13341.75,13353.0,13341.0,13352.5,13352.5,2119
2021-05-10 16:10:00-04:00,13352.75,13357.0,13332.25,13342.0,13342.0,2586
2021-05-10 16:30:00-04:00,13341.75,13348.75,13338.75,13347.25,13347.25,642
2021-05-10 16:35:00-04:00,13347.5,13348.0,13340.25,13341.75,13341.75,866
2021-05-10 16:40:00-04:00,13341.75,13342.0,13335.25,13339.0,13339.0,525
2021-05-10 16:45:00-04:00,13338.25,13340.25,13325.25,13328.75,13328.75,959
2021-05-10 16:50:00-04:00,13328.25,13329.75,13305.5,13307.25,13307.25,1246
2021-05-10 16:55:00-04:00,13307.75,13315.0,13307.5,13311.5,13311.5,891
2021-05-10 18:00:00-04:00,13316.5,13328.25,13314.25,13326.25,13326.25,0
2021-05-10 18:05:00-04:00,13326.0,13326.5,13313.25,13322.0,13322.0,773
2021-05-10 18:10:00-04:00,13322.0,13326.0,13316.25,13319.0,13319.0,404
2021-05-10 18:15:00-04:00,13318.0,13321.5,13309.25,13309.75,13309.75,517
2021-05-10 18:20:00-04:00,13309.75,13315.0,13307.0,13312.5,13312.5,479
2021-05-10 18:25:00-04:00,13312.5,13316.0,13308.25,13314.75,13314.75,307
2021-05-10 18:30:00-04:00,13314.75,13319.0,13312.25,13318.0,13318.0,469
2021-05-10 18:35:00-04:00,13317.75,13321.0,13317.5,13320.5,13320.5,258
2021-05-10 18:40:00-04:00,13320.5,13326.0,13319.5,13325.25,13325.25,468
2021-05-10 18:45:00-04:00,13324.75,13326.0,13322.75,13324.0,13324.0,219
2021-05-10 18:50:00-04:00,13324.0,13331.75,13322.75,13331.5,13331.5,529
2021-05-10 18:55:00-04:00,13331.75,13338.5,13331.25,13335.75,13335.75,458
2021-05-10 19:00:00-04:00,13335.75,13336.75,13332.75,13336.5,13336.5,317
2021-05-10 19:05:00-04:00,13336.75,13338.25,13333.25,13336.75,13336.75,337
2021-05-10 19:10:00-04:00,13336.5,13337.25,13327.0,13327.75,13327.75,370
2021-05-10 19:15:00-04:00,13328.25,13331.0,13324.5,13326.5,13326.5,302
2021-05-10 19:20:00-04:00,13326.25,13334.25,13324.25,13333.0,13333.0,380
2021-05-10 19:25:00-04:00,13332.5,13333.75,13322.25,13324.25,13324.25,363
2021-05-10 19:30:00-04:00,13324.75,13328.75,13324.25,13327.5,13327.5,165
2021-05-10 19:35:00-04:00,13326.75,13330.0,13324.5,13329.0,13329.0,185
2021-05-10 19:40:00-04:00,13328.75,13329.75,13324.5,13328.0,13328.0,128
2021-05-10 19:45:00-04:00,13328.25,13333.75,13328.0,13333.0,13333.0,330
2021-05-10 19:50:00-04:00,13333.0,13334.75,13331.75,13331.75,13331.75,187
2021-05-10 19:55:00-04:00,13331.75,13336.75,13331.75,13334.25,13334.25,277
2021-05-10 20:00:00-04:00,13334.0,13344.0,13331.75,13331.75,13331.75,892
2021-05-10 20:05:00-04:00,13332.25,13338.5,13324.0,13338.25,13338.25,586
2021-05-10 20:10:00-04:00,13338.75,13344.5,13336.75,13344.25,13344.25,504
2021-05-10 20:15:00-04:00,13344.25,13344.25,13310.0,13325.0,13325.0,1641
2021-05-10 20:20:00-04:00,13324.25,13332.5,13316.75,13321.25,13321.25,682
2021-05-10 20:25:00-04:00,13319.25,13325.0,13319.25,13320.5,13320.5,261
2021-05-10 20:30:00-04:00,13320.0,13323.25,13316.75,13321.25,13321.25,281
2021-05-10 20:35:00-04:00,13321.75,13322.75,13316.25,13321.0,13321.0,215
2021-05-10 20:40:00-04:00,13320.75,13320.75,13291.25,13295.0,13295.0,1851
2021-05-10 20:45:00-04:00,13297.5,13300.25,13273.75,13288.25,13288.25,2093
2021-05-10 20:50:00-04:00,13288.0,13289.75,13170.0,13229.75,13229.75,3949
2021-05-10 20:55:00-04:00,13230.0,13248.5,13202.0,13227.75,13227.75,2678
2021-05-10 21:00:00-04:00,13227.5,13229.25,13185.5,13208.5,13208.5,2632
2021-05-10 21:05:00-04:00,13208.0,13215.25,13178.25,13198.0,13198.0,2147
2021-05-10 21:10:00-04:00,13197.75,13206.5,13189.75,13198.0,13198.0,1210
2021-05-10 21:15:00-04:00,13200.0,13222.75,13199.75,13221.5,13221.5,1907
2021-05-10 21:20:00-04:00,13221.75,13225.5,13217.25,13219.25,13219.25,1127
2021-05-10 21:25:00-04:00,13219.25,13219.25,13202.75,13208.5,13208.5,1009
2021-05-10 21:30:00-04:00,13208.0,13216.25,13201.75,13206.75,13206.75,796
