,date,open,high,low,close,Adj Close,volume
82,2021-04-21,13740.0,13926.5,13700.5,13919.25,13919.25,510093
83,2021-04-22,13896.5,13944.75,13701.75,13750.25,13750.25,623942
84,2021-04-23,13757.0,13981.0,13737.0,13927.0,13927.0,450885
85,2021-04-26,13919.75,14039.25,13865.5,14011.5,14011.5,403664
86,2021-04-27,14024.75,14050.0,13912.5,13953.0,13953.0,412801
87,2021-04-28,13955.5,13993.5,13878.0,13892.25,13892.25,501596
88,2021-04-29,13973.5,14064.0,13818.5,13953.5,13953.5,595555
89,2021-04-30,13948.25,13956.75,13819.75,13850.0,13850.0,555237
90,2021-05-03,13880.25,13947.5,13772.0,13790.0,13790.0,473913
91,2021-05-04,13785.0,13792.5,13380.75,13536.0,13536.0,667316
92,2021-05-05,13525.75,13665.5,13462.75,13491.0,13491.0,520694
93,2021-05-06,13484.0,13611.5,13388.75,13597.75,13597.75,567452
94,2021-05-07,13614.5,13818.0,13588.25,13709.75,13709.75,550632
95,2021-05-10,13718.0,13752.0,13305.5,13356.75,13356.75,603725
96,2021-05-11,13316.5,13375.75,13065.25,13346.0,13346.0,787639
97,2021-05-12,13321.25,13351.75,12959.75,12998.5,12998.5,760916
98,2021-05-13,12968.75,13223.75,12915.0,13100.25,13100.25,727348
99,2021-05-14,13095.0,13426.25,13071.0,13387.0,13387.0,468758
100,2021-05-17,13380.25,13448.5,13182.75,13303.5,13303.5,488299
101,2021-05-18,13308.5,13432.25,13178.5,13212.0,13212.0,442088
102,2021-05-19,13182.0,13243.0,12954.25,13233.5,13233.5,669351
103,2021-05-20,13220.5,13522.75,13150.75,13486.5,13486.5,465782
104,2021-05-21,13492.5,13570.0,13395.75,13405.0,13405.0,457735
105,2021-05-24,13383.25,13686.0,13356.5,13635.25,13635.25,368611
106,2021-05-25,13656.5,13738.75,13606.75,13656.25,13656.25,436157
107,2021-05-26,13670.25,13728.5,13656.0,13700.25,13700.25,343069
108,2021-05-27,13702.5,13720.75,13620.25,13665.5,13665.5,388603
109,2021-05-28,13694.75,13763.5,13662.75,13686.5,13686.5,366218
110,2021-06-01,13699.0,13773.0,13592.25,13648.75,13648.75,448000
111,2021-06-02,13653.25,13712.75,13603.25,13673.75,13673.75,371449
112,2021-06-03,13679.5,13707.75,13462.25,13529.25,13529.25,552987
113,2021-06-04,13531.75,13783.75,13467.75,13766.75,13766.75,446994
114,2021-06-07,13773.25,13824.0,13691.5,13804.25,13804.25,397545
115,2021-06-08,13823.0,13917.25,13741.75,13811.5,13811.5,482546
116,2021-06-09,13813.0,13904.25,13803.5,13814.25,13814.25,376893
117,2021-06-10,13817.0,13976.5,13726.0,13959.75,13959.75,492336
118,2021-06-11,13975.5,13997.75,13932.25,13994.25,13994.25,257733
119,2021-06-14,13999.0,14133.5,13965.25,14124.75,14124.75,229733
120,2021-06-15,14119.5,14163.0,14009.25,14030.25,14030.25,178164
121,2021-06-16,14046.75,14103.75,13840.0,13981.25,13981.25,124322
122,2021-06-17,13948.5,14217.75,13850.25,14165.5,14165.5,113875
123,2021-06-18,14183.75,14214.25,14063.5,14107.4296875,14107.4296875,575363
124,2021-06-21,14022.75,14144.0,13958.5,14130.0,14130.0,503663
125,2021-06-22,14136.75,14279.25,14066.5,14258.25,14258.25,420968
126,2021-06-23,14274.0,14315.75,14231.75,14263.0,14263.0,366489
127,2021-06-24,14275.25,14422.0,14270.0,14354.25,14354.25,409864
128,2021-06-25,14365.75,14394.25,14313.25,14339.0,14339.0,379758
129,2021-06-28,14350.0,14519.75,14333.25,14512.5,14512.5,376860
130,2021-06-29,14504.5,14584.75,14468.75,14563.0,14563.0,360169
131,2021-06-30,14584.75,14598.5,14518.25,14549.0,14549.0,384458
132,2021-07-01,14558.5,14606.25,14471.0,14548.5,14548.5,436419
133,2021-07-02,14543.75,14729.0,14513.25,14713.75,14713.75,392168
134,2021-07-06,14704.25,14790.0,14625.25,14775.5,14775.5,557682
135,2021-07-07,14764.5,14883.75,14726.25,14802.25,14802.25,471450
136,2021-07-08,14812.0,14822.0,14540.5,14712.25,14712.25,631207
137,2021-07-09,14710.25,14832.0,14640.75,14810.5,14810.5,424770
138,2021-07-12,14824.0,14888.5,14785.0,14869.25,14869.25,362608
139,2021-07-13,14880.0,14994.75,14794.5,14865.0,14865.0,506392
140,2021-07-14,14869.75,14996.0,14841.25,14891.75,14891.75,499191
141,2021-07-15,14895.0,14962.75,14708.25,14787.5,14787.5,634785
142,2021-07-16,14778.5,14869.5,14656.0,14670.5,14670.5,539012
143,2021-07-19,14675.0,14682.5,14445.0,14540.75,14540.75,720291
144,2021-07-20,14593.75,14782.5,14516.75,14722.75,14722.75,529359
145,2021-07-21,14729.75,14839.5,14668.25,14827.75,14827.75,404345
146,2021-07-22,14836.75,14982.75,14826.75,14928.5,14928.5,425426
147,2021-07-23,14979.5,15117.25,14934.25,15098.0,15098.0,449261
148,2021-07-26,15098.0,15134.0,15038.75,15117.75,15117.75,391517
149,2021-07-27,15125.25,15131.5,14774.25,14947.75,14947.75,671793
150,2021-07-28,14875.75,15074.5,14866.0,15011.5,15011.5,577186
151,2021-07-29,14984.75,15084.0,14905.0,15037.75,15037.75,412593
152,2021-07-30,14905.25,14980.0,14811.25,14955.75,14955.75,505630
153,2021-08-02,14972.75,15056.25,14932.25,14952.75,14952.75,446142
154,2021-08-03,14962.25,15050.0,14849.0,15046.25,15046.25,520377
155,2021-08-04,15038.0,15108.0,14997.0,15073.5,15073.5,445703
156,2021-08-05,15081.75,15172.5,15069.25,15167.75,15167.75,341554
157,2021-08-06,15167.75,15169.75,15047.25,15095.5,15095.5,425074
158,2021-08-09,15090.25,15145.5,15003.25,15125.25,15125.25,361388
159,2021-08-10,15128.75,15157.25,14994.5,15044.5,15044.5,475298
160,2021-08-11,15045.0,15119.0,14963.0,15019.5,15019.5,479700
161,2021-08-12,15008.5,15090.5,14941.25,15078.5,15078.5,384239
162,2021-08-13,15079.75,15141.75,15055.25,15125.75,15125.75,364520
163,2021-08-16,15119.25,15139.0,14917.25,15134.0,15134.0,590789
164,2021-08-17,15131.5,15133.75,14897.0,14997.5,14997.5,687897
165,2021-08-18,14970.25,15037.25,14806.5,14849.25,14849.25,568846
166,2021-08-19,14840.0,14999.0,14710.5,14928.0,14928.0,734184
167,2021-08-20,14943.25,15100.0,14851.0,15086.75,15086.75,504460
168,2021-08-23,15090.0,15337.5,15086.5,15304.5,15304.5,412591
169,2021-08-24,15327.0,15384.0,15309.5,15355.5,15355.5,365577
170,2021-08-25,15362.25,15397.0,15333.0,15364.25,15364.25,405227
171,2021-08-26,15367.25,15368.25,15255.25,15274.75,15274.75,564382
172,2021-08-27,15286.0,15443.75,15265.5,15426.5,15426.5,441045
173,2021-08-30,15432.75,15617.75,15420.0,15597.5,15597.5,417563
174,2021-08-31,15605.5,15677.25,15517.75,15582.5,15582.5,521129
175,2021-09-01,15599.5,15699.0,15578.5,15609.25,15609.25,465488
176,2021-09-02,15610.0,15682.0,15551.75,15601.0,15601.0,463636
177,2021-09-03,15601.0,15677.5,15552.25,15651.5,15651.5,462870
178,2021-09-07,15656.0,15708.75,15606.75,15674.75,15674.75,542055
179,2021-09-08,15671.0,15691.0,15523.75,15620.0,15620.0,559402
180,2021-09-09,15610.0,15675.75,15545.75,15558.75,15558.75,531288
181,2021-09-10,15561.0,15668.0,15433.5,15441.5,15441.5,402816
182,2021-09-13,15452.5,15565.0,15350.25,15436.75,15436.75,363283
183,2021-09-14,15452.25,15530.75,15351.25,15387.0,15387.0,237816
184,2021-09-15,15395.5,15521.75,15315.25,15504.0,15504.0,156770
185,2021-09-16,15516.5,15542.0,15369.5,15517.75,15517.75,105428
186,2021-09-17,15502.75,15547.0,15474.0,15486.669921875,15486.669921875,641864
187,2021-09-20,15284.0,15338.25,14807.5,15009.5,15009.5,845911
188,2021-09-21,14992.0,15163.25,14963.25,15024.0,15024.0,659780
189,2021-09-22,14992.75,15227.0,14930.5,15163.5,15163.5,601005
190,2021-09-23,15178.25,15347.0,15175.25,15303.5,15303.5,514535
191,2021-09-24,15300.25,15334.25,15176.75,15318.75,15318.75,470511
192,2021-09-27,15319.0,15399.25,15084.0,15194.75,15194.75,543381
193,2021-09-28,15172.25,15192.25,14740.75,14764.75,14764.75,836785
194,2021-09-29,14769.25,14926.0,14711.0,14739.75,14739.75,649554
195,2021-09-30,14769.75,14883.5,14670.25,14682.5,14682.5,699372
196,2021-10-01,14702.25,14818.0,14537.0,14761.75,14761.75,663413
197,2021-10-04,14785.0,14835.0,14367.75,14462.25,14462.25,802849
198,2021-10-05,14493.75,14754.75,14410.5,14655.25,14655.25,574640
199,2021-10-06,14662.0,14770.0,14422.5,14759.0,14759.0,756883
200,2021-10-07,14768.0,15001.25,14767.0,14881.25,14881.25,492756
201,2021-10-08,14891.25,14996.0,14790.75,14808.25,14808.25,550607
202,2021-10-11,14810.25,14897.25,14677.0,14700.5,14700.5,510490
203,2021-10-12,14688.5,14783.25,14585.5,14653.25,14653.25,599367
204,2021-10-13,14594.0,14795.75,14591.0,14764.25,14764.25,556059
205,2021-10-14,14770.25,15071.5,14767.5,15037.25,15037.25,425055
206,2021-10-15,15063.75,15145.0,15020.75,15134.5,15134.5,442893
207,2021-10-18,15145.0,15297.25,15038.75,15290.5,15290.5,423424
208,2021-10-19,15289.75,15428.25,15269.0,15398.5,15398.5,384792
209,2021-10-20,15411.0,15446.5,15319.0,15377.5,15377.5,451735
210,2021-10-21,15357.5,15483.75,15301.0,15478.75,15478.75,436644
211,2021-10-22,15383.0,15463.5,15273.75,15341.0,15341.0,545390
212,2021-10-25,15324.25,15546.0,15295.75,15495.75,15495.75,456009
213,2021-10-26,15543.0,15701.0,15503.0,15545.0,15545.0,586099
214,2021-10-27,15532.25,15717.5,15507.25,15587.25,15587.25,534474
215,2021-10-28,15595.0,15777.0,15591.75,15764.75,15764.75,498210
216,2021-10-29,15679.75,15864.75,15595.5,15838.5,15838.5,484693
217,2021-11-01,15885.25,15914.75,15768.5,15894.25,15894.25,411507
218,2021-11-02,15891.0,15980.25,15849.5,15961.25,15961.25,418550
219,2021-11-03,15957.75,16145.75,15935.25,16129.75,16129.75,448135
220,2021-11-04,16129.5,16376.0,16129.5,16330.75,16330.75,524361
221,2021-11-05,16335.0,16448.5,16292.0,16351.75,16351.75,525824
222,2021-11-08,16293.0,16394.0,16256.0,16327.75,16327.75,414326
223,2021-11-09,16315.5,16391.75,16160.0,16212.75,16212.75,560749
224,2021-11-10,16201.25,16243.0,15896.5,15980.5,15980.5,658266
225,2021-11-11,15989.0,16114.0,15976.0,16022.75,16022.75,434778
226,2021-11-12,16043.75,16213.25,16001.75,16192.75,16192.75,422493
227,2021-11-15,16212.25,16276.5,16082.25,16187.75,16187.75,483873
228,2021-11-16,16198.5,16323.75,16142.0,16300.75,16300.75,424380
229,2021-11-17,16297.75,16396.5,16270.0,16311.5,16311.5,455992
230,2021-11-18,16322.5,16508.0,16303.5,16481.25,16481.25,602241
231,2021-11-19,16503.25,16628.5,16490.25,16575.0,16575.0,549031
232,2021-11-22,16600.25,16767.5,16364.5,16382.0,16382.0,770668
233,2021-11-23,16399.0,16418.75,16118.5,16312.0,16312.0,901449
234,2021-11-24,16300.25,16368.5,16102.0,16366.0,16366.0,656267
235,2021-11-25,16360.0,16436.0,16352.25,16404.5,16404.5,656267
236,2021-11-26,16360.0,16436.0,15988.0,16051.0,16051.0,680753
237,2021-11-29,16046.5,16437.75,16038.0,16390.75,16390.75,597936
238,2021-11-30,16419.0,16456.25,16068.75,16150.5,16150.5,854651
239,2021-12-01,16238.75,16427.5,15825.25,15869.75,15869.75,861888
240,2021-12-02,15891.75,16066.25,15762.75,15988.5,15988.5,853707
241,2021-12-03,16020.0,16121.75,15538.0,15717.75,15717.75,898849
242,2021-12-06,15716.25,15897.25,15559.25,15842.75,15842.75,695515
243,2021-12-07,15848.75,16374.5,15824.5,16318.0,16318.0,594627
244,2021-12-08,16360.5,16436.75,16251.5,16392.25,16392.25,494849
245,2021-12-09,16380.5,16420.0,16120.25,16148.75,16148.75,612576
246,2021-12-10,16158.5,16335.75,16133.75,16329.75,16329.75,395288
247,2021-12-13,16321.75,16411.25,16064.25,16082.0,16082.0,286177
248,2021-12-14,16085.0,16133.75,15738.5,15924.75,15924.75,274758
249,2021-12-15,15928.5,16302.5,15744.5,16288.0,16288.0,161710
250,2021-12-16,16288.5,16459.25,15800.25,15870.5,15870.5,143255
251,2021-12-17,15873.0,15902.0,15668.0,15717.3203125,15717.3203125,800579
252,2021-12-20,15809.5,15851.75,15492.0,15621.25,15621.25,800579
253,2021-12-21,15674.25,15827.2001953125,15670.0,15744.25,15744.25,64345
