,date,low,high,open,close,SMA,FRAMA,WMA,TEMA,ATR_diff,ATR,Line,line_change,change_SMA,upper_band,lower_band,upper_band_1,lower_band_1,upper_band_2,lower_band_2,recent_px,dist_to_upper,dist_to_line,etf,etf_upper,etf_line
22,2020-12-16,12218.25,12699.75,12342.75,12665.25,11588.72619047619,12023.726873042904,12148.133333333333,12360.082127544878,481.5,615.9711191236858,12148.133333333333,1.0132174062931072,1.0132174062931072,12764.104452457019,11532.162214209648,13133.687123931231,11162.579542735435,13564.86690731781,10731.399759348857,14658.25,-0.12922044224535545,-0.1712425880761118,125.61000061035156,76.91586112242457,61.080655832075806
23,2020-12-23,12461.0,12823.0,12677.0,12651.25,11693.119047619048,12049.534363394663,12291.205555555556,12499.833238600306,362.0,592.882835566987,12291.205555555556,1.011777300947928,1.0117773009479278,12884.088391122543,11698.32271998857,13239.818092462736,11342.593018648377,13654.836077359627,10927.575033751486,14658.25,-0.12103502183940495,-0.1614820626230583,125.61000061035156,80.00037310898685,64.75871465642201
24,2021-01-04,12522.5,12959.75,12676.25,12685.5,11778.595238095239,12076.493907170654,12418.883333333333,12615.6272286378,437.25,578.7343959699881,12418.883333333333,1.0103877343195247,1.0103877343195242,12997.617729303322,11840.148937363345,13344.858366885313,11492.908299781353,13749.972444064306,11087.79422260236,14658.25,-0.11328994052473373,-0.15277176106743073,125.61000061035156,82.91895211497608,68.04101760757818
25,2021-01-11,12491.25,13125.0,12682.75,12897.0,11863.083333333334,12122.735516609133,12562.344444444445,12759.859969781886,633.75,583.735814518171,12562.344444444445,1.011551852711753,1.0115518527117529,13146.080258962616,11978.608629926273,13496.321747673519,11628.36714121537,13904.936817836238,11219.752071052651,14658.25,-0.10316168308204487,-0.14298470523804374,125.61000061035156,86.7355833856499,71.72907387368673
26,2021-01-19,12727.0,13032.75,12910.75,12985.5,11951.261904761905,12486.213946769283,12682.755555555555,12893.679395202425,305.75,558.4643768347008,12682.755555555555,1.0095850827561381,1.009585082756138,13241.219932390257,12124.291178720854,13576.298558491077,11789.212552620034,13967.223622275367,11398.287488835744,14658.25,-0.09667116249277663,-0.1347701427144744,125.61000061035156,89.18140627118837,74.82456748448467
27,2021-01-26,13017.0,13599.75,13030.0,13485.5,12042.857142857143,13095.847533280743,12877.277777777777,13128.094140087851,582.75,560.6721607588189,12877.277777777777,1.0153375361821124,1.015337536182112,13437.949938536596,12316.605617018959,13774.353234991888,11980.202320563667,14166.82374752306,11587.731808032495,14658.25,-0.08325005109500816,-0.1214996484725136,125.61000061035156,94.23888370378424,79.82528785398176
28,2021-02-02,12727.25,13586.5,13551.0,13449.0,12112.25,13311.294956143676,13031.6,13301.299041392562,859.25,587.8156006898354,13031.6,1.0119840718578375,1.0119840718578372,13619.415600689836,12443.784399310165,13972.104961103738,12091.095038896263,14383.575881586621,11679.62411841338,14658.25,-0.07087028801597495,-0.11097163713267266,125.61000061035156,98.90394984752434,83.79255838645139
29,2021-02-09,13345.25,13735.25,13506.0,13680.25,12213.75,13680.25,13197.866666666667,13494.923478282908,390.0,569.8323642634867,13197.866666666667,1.0127587300612868,1.0127587300612864,13767.699030930153,12628.03430240318,14109.598449488245,12286.134883845089,14508.481104472687,11887.252228860647,14658.25,-0.06075424890896575,-0.09962876423402067,125.61000061035156,102.71597688274164,88.06689320161983
30,2021-02-17,13516.75,13900.5,13698.0,13699.75,12328.952380952382,13695.960842990336,13340.788888888888,13649.357031439798,383.75,552.9157856940789,13340.788888888888,1.0108291912497642,1.0108291912497638,13893.704674582967,12787.87310319481,14225.454145999414,12456.123631778362,14612.49519598527,12069.082581792507,14658.25,-0.05215802196149155,-0.0898784719261243,125.61000061035156,105.95529309909851,91.74109586985774
31,2021-02-24,12757.25,13729.0,13699.5,13302.0,12439.095238095239,13302.0,13374.544444444444,13663.336136639666,971.75,590.9916233582535,13374.544444444444,1.0025302518341828,1.0025302518341825,13965.536067802697,12783.55282108619,14320.131041817649,12428.957847071239,14733.825178168427,12015.263710720461,14658.25,-0.047257614803766,-0.08757563526038625,125.61000061035156,107.80191353731715,92.60887381482443
32,2021-03-03,12662.25,13353.75,13304.75,12681.75,12500.380952380952,12703.170976587051,13270.1,13506.00391715624,691.5,600.1287485075031,13270.1,0.9921908035912335,0.9921908035912332,13870.228748507503,12669.971251492498,14230.305997612006,12309.894002387995,14650.396121567257,11889.803878432744,14658.25,-0.05375957235635198,-0.09470093633278187,125.61000061035156,105.35178086087073,89.92384659866677
33,2021-03-10,12207.25,12993.25,12682.0,12749.25,12561.333333333334,12749.25,13178.477777777778,13387.73996431574,786.0,617.026135006821,13178.477777777778,0.9930955891649481,0.9930955891649478,13795.5039127846,12561.451642770957,14165.719593788692,12191.235961766864,14597.637888293466,11759.31766726209,14658.25,-0.05885737296167004,-0.10095149299692818,125.61000061035156,103.43077664943438,87.56844931947141
34,2021-03-17,12724.25,13298.0,12795.25,13201.5,12613.869047619048,13197.25420392969,13175.888888888889,13401.256111302902,573.75,613.0919409152918,13175.888888888889,0.9998035517506236,0.9998035517506233,13788.98082980418,12562.796947973597,14156.835994353356,12194.941783424421,14586.00035299406,11765.777424783717,14658.25,-0.059302383995075814,-0.10112810950223328,125.61000061035156,103.26308314090123,87.5018949214539
35,2021-03-24,12732.75,13279.0,13200.5,12794.0,12668.333333333334,12957.709760271387,13085.033333333333,13302.510857378764,546.25,607.0154008320834,13085.033333333333,0.9931044078830861,0.9931044078830857,13692.048734165417,12478.017932501249,14056.257974664666,12113.808692002,14481.168755247125,11688.89791141954,14658.25,-0.06591518536213958,-0.10732636342446522,125.61000061035156,100.77118118964219,85.1662068845899
36,2021-03-31,12609.75,13158.0,12803.0,13089.75,12744.404761904761,13006.561653841622,13057.583333333334,13292.428208474676,548.25,601.6730916655304,13057.583333333334,0.9979021834105632,0.9979021834105629,13659.256424998865,12455.910241667803,14020.260279998183,12094.906386668485,14441.431444164053,11673.735222502615,14658.25,-0.06815230842707254,-0.1091990289882262,125.61000061035156,99.92816610098721,84.4605303167689
37,2021-04-08,13090.25,13789.75,13094.5,13747.75,12872.238095238095,13073.63219675135,13170.527777777777,13447.667776440054,699.5,610.566446968664,13170.527777777777,1.008649720362582,1.0086497203625815,13781.09422474644,12559.961330809114,14147.43409292764,12193.621462627914,14574.830605805704,11766.22494974985,14658.25,-0.05984041582409627,-0.10149384969025788,125.61000061035156,103.06033660578629,87.3640730457309
38,2021-04-15,13648.25,14034.25,13786.5,14014.0,12976.690476190477,13183.939392821032,13330.083333333334,13638.3977218151,386.0,590.1513154260582,13330.083333333334,1.0121145908689224,1.012114590868922,13920.234648759391,12739.932017907277,14274.325438015027,12385.841228651641,14687.431358813268,11972.7353078534,14658.25,-0.050348121449737104,-0.09060881528604481,125.61000061035156,106.63731791225696,91.4658805802016
39,2021-04-22,13700.5,14059.5,14002.0,13750.25,13059.797619047618,13208.32817635268,13429.472222222223,13723.127502990405,359.0,569.1375594782347,13429.472222222223,1.007455984062782,1.0074559840627815,13998.609781700457,12860.334662743988,14340.092317387398,12518.852127057047,14738.488609022163,12120.455835422283,14658.25,-0.045001294035750705,-0.0838284091059831,125.61000061035156,108.6521628964598,94.02094105344955
40,2021-04-29,13737.0,14064.0,13757.0,13953.5,13157.333333333334,13238.893248658609,13568.388888888889,13838.963140946977,327.0,547.1250540711225,13568.388888888889,1.0103441642655766,1.010344164265576,14115.513942960011,13021.263834817766,14443.788975402684,12692.988802375094,14826.776513252471,12310.001264525306,14658.25,-0.03702597902478055,-0.0743513796743207,125.61000061035156,111.65750086664691,97.59217007153585
41,2021-05-06,13380.75,13956.75,13948.25,13597.75,13211.785714285714,13247.743141144229,13621.677777777777,13838.796382455703,576.0,549.7500491555659,13621.677777777777,1.0039274293599092,1.0039274293599085,14171.427826933343,13071.927728622211,14501.277856426683,12742.077699128871,14886.102890835578,12357.252664719976,14658.25,-0.03321147975144767,-0.0707159601058942,125.61000061035156,113.0949186348015,98.96210523416266
42,2021-05-13,12915.0,13818.0,13614.5,13100.25,13246.702380952382,13243.340782603223,13555.111111111111,13707.729773627007,903.0,581.8636810505144,13555.111111111111,0.995113181521937,0.9951131815219363,14136.974792161625,12973.247430060597,14486.093000791934,12624.129221430288,14893.397577527294,12216.824644694929,14658.25,-0.03556189912427299,-0.07525720252341783,125.61000061035156,112.20921009823599,97.25082884565197
43,2021-05-20,12954.25,13522.75,13095.0,13486.5,13285.809523809523,13251.119010298766,13557.994444444445,13692.67778634035,568.5,580.648800955013,13557.994444444445,1.000212711892193,1.0002127118921924,14138.643245399457,12977.345643489432,14487.032525972465,12628.956362916424,14893.486686640974,12222.502202247915,14658.25,-0.0354480756298019,-0.07506049873317455,125.61000061035156,112.25210220586595,97.32495273528951
44,2021-05-27,13356.5,13738.75,13492.5,13665.5,13334.107142857143,13264.374315711848,13590.344444444445,13721.40213285882,382.25,562.6125463227391,13590.344444444445,1.0023860461171126,1.002386046117112,14152.956990767185,13027.731898121705,14490.524518560827,12690.164370328062,14884.353300986744,12296.335587902146,14658.25,-0.03447157806919754,-0.07285355042761277,125.61000061035156,112.62007578341651,98.15659706931541
45,2021-06-04,13462.25,13783.75,13694.75,13766.75,13385.595238095239,13305.538701238322,13623.577777777778,13766.787353090613,321.5,540.6932239297629,13623.577777777778,1.0024453635792079,1.0024453635792072,14164.27100170754,13082.884553848016,14488.686936065398,12758.468619490159,14867.172192816233,12379.983362739324,14658.25,-0.03369972529411491,-0.07058634026723665,125.61000061035156,112.9109330660642,99.01094987820133
46,2021-06-11,13691.5,13997.75,13773.25,13994.25,13437.845238095239,13364.038409661604,13687.266666666666,13857.671205853521,306.25,519.3802035725117,13687.266666666666,1.0046749018450039,1.0046749018450032,14206.646870239178,13167.886463094155,14518.274992382685,12856.258340950648,14881.841134883443,12492.69219844989,14658.25,-0.030808802535147284,-0.0662414226345801,125.61000061035156,114.0003194946194,100.64824519767107
47,2021-06-18,13840.0,14217.75,13999.0,14107.4296875,13491.270461309523,13425.988200553635,13768.113715277777,13957.208757426879,377.75,506.50473052046516,13768.113715277777,1.0059067343816719,1.0059067343816712,14274.618445798242,13261.608984757313,14578.521284110522,12957.706146445033,14933.074595474847,12603.152835080708,14658.25,-0.026171715873433588,-0.060725958741474795,125.61000061035156,115.74771286984374,102.72663746660906
48,2021-06-25,13958.5,14422.0,14022.75,14339.0,13531.913318452382,13475.512941445959,13893.198611111111,14093.353357809925,463.5,502.5952095640592,13893.198611111111,1.0090851149562001,1.0090851149561995,14395.79382067517,13390.603401547052,14697.350946413606,13089.046275808616,15049.167593108446,12737.229629113775,14658.25,-0.017905014536171104,-0.052192546101266446,125.61000061035156,118.86285394990115,105.94228336744392
49,2021-07-02,14333.25,14729.0,14350.0,14713.75,13592.13950892857,13580.839413498941,14080.150173611111,14295.212889188137,395.75,492.8820086945993,14080.150173611111,1.0134563369986294,1.0134563369986285,14573.032182305711,13587.268164916512,14868.76138752247,13291.538959699752,15213.77879360869,12946.521553613533,14658.25,-0.005813641989615981,-0.03943852959179228,125.61000061035156,123.41924588875948,110.74837943206238
50,2021-07-06,14625.25,14790.0,14704.25,14658.25,13638.7109375,13672.485722454683,14239.107291666667,14442.901551624476,164.75,463.0518260859993,14239.107291666667,1.0112894476334118,1.011289447633411,14702.159117752666,13776.055465580668,14979.990213404266,13498.224369929068,15304.126491664465,13174.08809166887,14658.25,0.002995522504573689,-0.028594321172945802,125.61000061035156,126.73880336123503,114.83480251039263
51,2021-07-13,,,,,,,,,,,14399.85894778246,,,14862.91077386846,13936.807121696462,15140.74186952006,13658.976026044862,15464.878147780259,13334.839747784663,14658.25,0.01396215604648976,-0.01762768763102962,125.61000061035156,130.87135989891576,118.9673590480734
52,2021-07-20,,,,,,,,,,,14562.425401301958,,,15025.477227387957,14099.37357521596,15303.308323039557,13821.54247956436,15627.444601299756,13497.40620130416,14658.25,0.02505259682349248,-0.006537246854027012,125.61000061035156,135.05057071722092,123.14656986637851
53,2021-07-27,,,,,,,,,,,14726.827140285412,,,15189.87896637141,14263.775314199413,15467.71006202301,13985.944218547813,15791.84634028321,13661.807940287614,14658.25,0.03626824255087824,0.004678398873358747,125.61000061035156,139.27696251720815,127.37296166636574
54,2021-08-03,,,,,,,,,,,14893.08488409196,,,15356.13671017796,14430.033058005962,15633.96780582956,14152.201962354362,15958.104084089759,13828.065684094163,14658.25,0.0476105067233783,0.016020663045858807,125.61000061035156,143.55106794609964,131.64706709525726
55,2021-08-10,,,,,,,,,,,15061.219585990864,,,15524.271412076863,14598.167759904865,15802.102507728463,14320.336664253266,16126.238785988662,13996.200385993066,14658.25,0.059080818793298295,0.027490975115778804,125.61000061035156,147.87342566441038,135.96942481356797
56,2021-08-17,,,,,,,,,,,15231.252435802215,,,15694.304261888214,14768.200609716216,15972.135357539813,14490.369514064616,16296.271635800013,14166.233235804417,14658.25,0.07068062435067035,0.03909078067315086,125.61000061035156,152.24458041383477,140.34057956299236
57,2021-08-24,,,,,,,,,,,15403.204862567469,,,15866.256688653468,14940.15303648147,16144.087784305068,14662.32194082987,16468.224062565267,14338.185662569671,14658.25,0.08241138530544023,0.05082154162792074,125.61000061035156,156.66508308590036,144.76108223505796
58,2021-08-31,,,,,,,,,,,15577.098537250127,,,16040.150363336126,15114.046711164128,16317.981458987726,14836.215615512529,16642.117737247925,14512.07933725233,14658.25,0.09427458007170886,0.06268473639418937,125.61000061035156,161.1354907913955,149.23148994055313
59,2021-09-07,,,,,,,,,,,15752.955375466898,,,16216.007201552897,15289.903549380899,16493.838297204496,15012.072453729299,16817.974575464697,14687.9361754691,14658.25,0.10627170375405637,0.07468186007653688,125.61000061035156,165.65636693058192,153.75236607973952
60,2021-09-14,,,,,,,,,,,15930.797540249694,,,16393.849366335693,15467.745714163695,16671.680461987293,15189.914618512095,16995.816740247494,14865.778340251896,14658.25,0.1184042683359674,0.08681442465844791,125.61000061035156,170.22828126419884,158.32428041335643
61,2021-09-21,,,,,,,,,,,16110.647444838818,,,16573.69927092482,15647.595618752819,16851.53036657642,15369.76452310122,17175.666644836616,15045.62824484102,14658.25,0.13067380287038488,0.09908395919286539,125.61000061035156,174.85180998526957,162.9478091344272
62,2021-09-28,,,,,,,,,,,16292.527755507674,,,16755.579581593673,15829.475929421675,17033.410677245272,15551.644833770075,17357.546955505473,15227.508555509876,14658.25,0.14308185367241477,0.11149200999489528,125.61000061035156,179.52753579171832,167.6235349408759
63,2021-10-05,,,,,,,,,,,16476.461394419373,,,16939.513220505374,16013.409568333374,17217.344316156974,15735.578472681775,17541.48059441717,15411.442194421576,14658.25,0.15562998451420706,0.12404014083668735,125.61000061035156,184.25604795980723,172.35204710896474
64,2021-10-12,,,,,,,,,,,16662.471542515592,,,17125.523368601593,16199.419716429593,17403.354464253192,15921.588620777993,17727.49074251339,15597.452342517794,14658.25,0.1683197768220348,0.13672993314451531,125.61000061035156,189.03794241840166,177.13394156755925
65,2021-10-19,,,,,,,,,,,16850.581642438025,,,17313.633468524025,16387.529816352024,17591.464564175625,16109.698720700426,17915.600842435822,15785.562442440227,14658.25,0.18115282987560088,0.14956298619808117,125.61000061035156,193.87382182407498,181.9698209732325
66,2021-10-26,,,,,,,,,,,17040.815401482847,,,17503.867227568848,16577.763575396846,17781.698323220447,16299.932479745248,18105.834601480645,15975.79620148505,14658.25,0.1941307610095917,0.1625409173320722,125.61000061035156,198.76429563706003,186.86029478621765
67,2021-11-02,,,,,,,,,,,17233.19679458851,,,17696.248620674512,16770.14496850251,17974.079716326112,16492.31387285091,18298.21599458631,16168.177594590714,14658.25,0.20725520581750967,0.17566536213999018,125.61000061035156,203.70998019805936,191.80597934721695
68,2021-11-09,,,,,,,,,,,17427.750067357287,,,17890.801893443288,16964.698241271286,18168.632989094887,16686.867145619686,18492.769267355085,16362.730867359489,14658.25,0.22052781835780455,0.18893797468028484,125.61000061035156,208.71149880592154,196.80749795507907
69,2021-11-16,,,,,,,,,,,17624.499739110895,,,18087.551565196896,17161.447913024895,18365.382660848496,16883.616817373295,18689.518939108693,16559.480539113098,14658.25,0.2339502713623316,0.2023604276848121,125.61000061035156,213.76948179619473,201.86548094535232
70,2021-11-23,,,,,,,,,,,17823.470605980656,,,,,,,,,14658.25,,0.21593441276964542,125.61000061035156,,206.98056576972476
